player_id,first_name,last_name,full_name,is_active,birthdate,country,height,weight
77197,Steve,Jones,Steve Jones,0,1942-10-17,USA,1.96,92.99
203093,Terrence,Jones,Terrence Jones,0,1992-01-09,USA,2.06,114.31
1630200,Tre,Jones,Tre Jones,1,2000-01-08,USA,1.85,83.91
1626145,Tyus,Jones,Tyus Jones,1,1996-05-10,USA,1.88,88.9
77198,Wali,Jones,Wali Jones,0,1942-02-14,USA,1.88,81.65
77199,Wallace,Jones,Wallace Jones,0,1926-07-14,USA,1.93,102.06
77201,Wil,Jones,Wil Jones,0,1947-02-27,USA,2.03,92.99
77202,Willie,Jones,Willie Jones,0,,Other,1.9825521472392638,95.76803733726356
77203,Willie,Jones,Willie Jones,0,1959-09-01,USA,2.03,86.18
203103,Perry,Jones III,Perry Jones III,0,1991-09-24,USA,2.11,106.59
1627884,Derrick,Jones Jr.,Derrick Jones Jr.,1,1997-02-15,USA,1.98,95.25
1817,Adonis,Jordan,Adonis Jordan,0,1970-08-21,USA,1.8,77.11
201599,DeAndre,Jordan,DeAndre Jordan,1,1988-07-21,USA,2.11,120.2
77205,Eddie,Jordan,Eddie Jordan,0,1955-01-29,USA,1.85,77.11
202366,Jerome,Jordan,Jerome Jordan,0,1986-09-29,Jamaica,2.13,114.76
893,Michael,Jordan,Michael Jordan,0,1963-02-17,USA,1.98,97.98
674,Reggie,Jordan,Reggie Jordan,0,1968-01-26,USA,1.93,88.45
77208,Thomas,Jordan,Thomas Jordan,0,1968-05-23,USA,2.08,99.79
77209,Walter,Jordan,Walter Jordan,0,,Other,1.9825521472392638,95.76803733726356
77210,Phil,Jordon,Phil Jordon,0,1933-09-12,USA,2.08,92.99
77211,Johnny,Jorgensen,Johnny Jorgensen,0,1921-12-28,USA,1.88,83.91
77212,Noble,Jorgensen,Noble Jorgensen,0,1925-05-18,USA,2.06,103.42
77213,Roger,Jorgensen,Roger Jorgensen,0,1920-09-02,USA,1.96,90.72
202709,Cory,Joseph,Cory Joseph,1,1991-08-20,Canada,1.9,90.72
2123,Garth,Joseph,Garth Joseph,0,1973-08-08,USA,2.18,138.8
203126,Kris,Joseph,Kris Joseph,0,1988-12-17,Canada,2.01,95.25
77214,Yvon,Joseph,Yvon Joseph,0,1957-10-31,USA,2.11,111.13
1631107,Nikola,Jovic,Nikola Jovic,1,2003-06-09,Serbia,2.08,92.99
77215,Jeff,Judkins,Jeff Judkins,0,,Other,1.9825521472392638,95.76803733726356
1630548,Johnny,Juzang,Johnny Juzang,1,2001-03-17,USA,1.98,94.8
1629662,Mfiondu,Kabengele,Mfiondu Kabengele,1,,Other,1.9825521472392638,95.76803733726356
77217,Edwin,Kachan,Edwin Kachan,0,1925-09-15,USA,1.88,79.38
77218,George,Kaftan,George Kaftan,0,1928-02-22,USA,1.9,86.18
77219,Ed,Kalafat,Ed Kalafat,0,1932-10-13,USA,1.98,111.13
1630686,Georgios,Kalaitzakis,Georgios Kalaitzakis,0,1999-01-02,Greece,2.01,87.09
2549,Chris,Kaman,Chris Kaman,0,1982-04-28,USA,2.13,120.2
1626163,Frank,Kaminsky,Frank Kaminsky,1,1993-04-04,USA,2.13,108.86
77221,Ralph,Kaplowitz,Ralph Kaplowitz,0,1919-05-18,USA,1.88,77.11
2574,Jason,Kapono,Jason Kapono,0,1981-02-02,USA,2.03,97.52
77222,Tony,Kappen,Tony Kappen,0,1919-04-13,USA,1.78,74.84
203508,Sergey,Karasev,Sergey Karasev,0,1993-10-26,Russia,2.01,94.35
201207,Coby,Karl,Coby Karl,0,1983-06-08,USA,1.96,97.52
77223,George,Karl,George Karl,0,1951-05-12,USA,1.88,83.91
77225,Ed,Kasid,Ed Kasid,0,1923-08-13,USA,1.8,83.91
2435,Mario,Kasun,Mario Kasun,0,1980-04-05,Croatia,2.16,117.93
77226,Leo,Katkaveck,Leo Katkaveck,0,1923-04-17,USA,1.83,83.91
77227,Bob,Kauffman,Bob Kauffman,0,1946-07-13,USA,2.03,108.86
201619,Sasha,Kaun,Sasha Kaun,0,1985-05-08,Russia,2.11,117.93
77228,Wilbert,Kautz,Wilbert Kautz,0,1915-09-07,USA,1.8,81.65
77229,Clarence,Kea,Clarence Kea,0,,Other,1.9825521472392638,95.76803733726356
77230,Michael,Kearns,Michael Kearns,0,1929-06-18,USA,1.88,80.74
77231,Tommy,Kearns,Tommy Kearns,0,1936-10-06,USA,1.8,83.91
228,Adam,Keefe,Adam Keefe,0,1970-02-22,USA,2.06,104.33
77233,Harold,Keeling,Harold Keeling,0,1963-09-18,USA,1.93,83.91
1631211,Trevor,Keels,Trevor Keels,1,2003-08-26,USA,1.93,100.24
77234,Ken,Keller,Ken Keller,0,1905-04-05,USA,1.9825521472392638,95.76803733726356
77235,Rich,Kelley,Rich Kelley,0,1953-03-23,USA,2.13,106.59
77236,Clark,Kellogg,Clark Kellogg,0,1961-07-02,USA,2.01,102.06
77237,Gerard,Kelly,Gerard Kelly,0,1918-06-14,USA,1.88,78.02
203527,Ryan,Kelly,Ryan Kelly,0,1991-04-09,USA,2.11,104.33
77238,Tom,Kelly,Tom Kelly,0,1924-03-05,USA,1.83,77.11
77239,Greg,Kelser,Greg Kelser,0,1957-09-17,USA,2.01,86.18
77240,Ben,Kelso,Ben Kelso,0,1949-04-11,USA,1.9,88.45
431,Shawn,Kemp,Shawn Kemp,0,1969-11-26,USA,2.08,127.01
1118,Tim,Kempton,Tim Kempton,0,1964-01-25,USA,2.08,111.13
77242,Frank,Kendrick,Frank Kendrick,0,1950-09-11,USA,1.98,89.81
1628379,Luke,Kennard,Luke Kennard,1,1996-06-24,USA,1.96,93.44
202810,D.J.,Kennedy,D.J. Kennedy,0,1989-11-05,USA,1.96,97.07
77243,Eugene,Kennedy,Eugene Kennedy,0,,Other,1.9825521472392638,95.76803733726356
77244,Joe,Kennedy,Joe Kennedy,0,1947-01-12,USA,1.98,95.25
77245,William,Kennedy,William Kennedy,0,1938-05-17,USA,1.8,81.65
77246,Larry,Kenon,Larry Kenon,0,,Other,1.9825521472392638,95.76803733726356
77247,Bill,Kenville,Bill Kenville,0,1930-12-01,USA,1.88,84.82
1801,Jonathan,Kerner,Jonathan Kerner,0,1974-06-06,USA,2.11,111.13
77248,Johnny,Kerr,Johnny Kerr,0,1932-08-17,USA,2.06,104.33
70,Steve,Kerr,Steve Kerr,0,,Other,1.9825521472392638,95.76803733726356
77249,Jack,Kerris,Jack Kerris,0,1925-01-30,USA,1.98,97.52
760,Jerome,Kersey,Jerome Kersey,0,1962-06-26,USA,1.9825521472392638,95.76803733726356
77251,Alec,Kessler,Alec Kessler,0,1967-01-13,USA,2.11,104.33
1631117,Walker,Kessler,Walker Kessler,1,2001-07-26,USA,2.13,111.13
1930,Lari,Ketner,Lari Ketner,0,1977-02-01,USA,1.9825521472392638,95.76803733726356
1630296,Braxton,Key,Braxton Key,1,1997-02-14,USA,2.03,102.06
705,Randolph,Keys,Randolph Keys,0,1966-04-19,USA,2.01,95.25
2751,Viktor,Khryapa,Viktor Khryapa,0,1982-08-03,Russia,1.9825521472392638,95.76803733726356
467,Jason,Kidd,Jason Kidd,0,1973-03-23,USA,1.93,95.25
1629742,Stanton,Kidd,Stanton Kidd,0,1992-03-18,USA,1.98,97.98
77254,Warren,Kidd,Warren Kidd,0,1970-09-09,USA,2.06,106.59
203077,Michael,Kidd-Gilchrist,Michael Kidd-Gilchrist,0,1993-09-26,USA,1.98,105.23
77255,Irv,Kiffin,Irv Kiffin,0,1951-08-08,USA,2.06,102.06
77256,Jack,Kiley,Jack Kiley,0,1929-01-05,USA,1.85,77.11
77257,Ernie,Killum,Ernie Killum,0,,Other,1.9825521472392638,95.76803733726356
77258,Carl,Kilpatrick,Carl Kilpatrick,0,1956-05-16,USA,2.08,104.33
203930,Sean,Kilpatrick,Sean Kilpatrick,0,1990-01-06,USA,1.93,96.16
77259,Toby,Kimball,Toby Kimball,0,1942-09-07,USA,1.98,99.79
77260,Bo,Kimble,Bo Kimble,0,1966-04-09,USA,1.93,86.18
77261,Stan,Kimbrough,Stan Kimbrough,0,1966-04-24,USA,1.8,69.4
77262,Chad,Kinch,Chad Kinch,0,1958-05-22,USA,1.93,86.18
77263,Albert,King,Albert King,0,1959-12-17,USA,1.98,86.18
77264,Bernard,King,Bernard King,0,1956-12-04,USA,2.01,92.99
12,Chris,King,Chris King,0,1969-07-24,USA,2.03,97.52
77266,Dan,King,Dan King,0,,Other,1.9825521472392638,95.76803733726356
701,Frankie,King,Frankie King,0,1972-06-06,USA,1.85,83.91
77268,George,King,George King,0,1928-08-16,USA,1.83,79.38
1628994,George,King,George King,0,1994-01-15,USA,1.98,99.79
1562,Gerard,King,Gerard King,0,1972-11-25,USA,1.9825521472392638,95.76803733726356
77270,Jim,King,Jim King,0,1941-02-07,USA,1.88,79.38
728,Jimmy,King,Jimmy King,0,1973-08-09,USA,1.96,95.25
1629663,Louis,King,Louis King,0,1999-04-06,USA,2.01,92.99
77272,Maury,King,Maury King,0,1935-03-12,USA,1.88,88.45
77273,Reggie,King,Reggie King,0,1957-02-14,USA,1.98,102.06
1101,Rich,King,Rich King,0,1969-04-04,USA,2.18,117.93
351,Stacey,King,Stacey King,0,1967-01-29,USA,2.11,113.4
77276,Tom,King,Tom King,0,1924-03-09,USA,1.83,74.84
77277,Bob,Kinney,Bob Kinney,0,,Other,1.9825521472392638,95.76803733726356
200814,Tarence,Kinsey,Tarence Kinsey,0,1984-03-21,USA,1.98,85.73
1905,Andrei,Kirilenko,Andrei Kirilenko,0,1981-02-18,Russia,2.06,106.59
203945,Alex,Kirk,Alex Kirk,0,1991-11-14,USA,2.13,111.13
77278,Walt,Kirk,Walt Kirk,0,,Other,1.9825521472392638,95.76803733726356
1631452,Noah,Kirkwood,Noah Kirkwood,1,,Other,1.9825521472392638,95.76803733726356
1630557,Corey,Kispert,Corey Kispert,1,1999-03-03,USA,1.98,101.6
77279,Doug,Kistler,Doug Kistler,0,1938-03-21,USA,2.06,95.25
77280,Curtis,Kitchen,Curtis Kitchen,0,,Other,1.9825521472392638,95.76803733726356
1123,Greg,Kite,Greg Kite,0,1961-08-05,USA,2.11,113.4
954,Kerry,Kittles,Kerry Kittles,0,1974-06-12,USA,1.96,83.91
1628467,Maxi,Kleber,Maxi Kleber,1,1992-01-29,Germany,2.08,108.86
170,Joe,Kleine,Joe Kleine,0,1962-01-04,USA,2.11,115.67
101132,Linas,Kleiza,Linas Kleiza,0,1985-01-03,Lithuania,2.03,106.14
77283,Leo,Klier,Leo Klier,0,1923-05-21,USA,1.88,77.11
77284,Herm,Klotz,Herm Klotz,0,1921-10-21,USA,1.7,68.04
77285,Duane,Klueh,Duane Klueh,0,1926-01-06,USA,1.9,79.38
77290,Billy,Knight,Billy Knight,0,,Other,1.9825521472392638,95.76803733726356
77287,Bob,Knight,Bob Knight,0,1905-04-14,USA,1.88,83.91
2688,Brandin,Knight,Brandin Knight,0,1981-12-16,USA,1.83,81.65
202688,Brandon,Knight,Brandon Knight,0,1991-12-02,USA,1.88,82.55
1510,Brevin,Knight,Brevin Knight,0,,Other,1.9825521472392638,95.76803733726356
1630233,Nathan,Knight,Nathan Knight,1,,Other,1.9825521472392638,95.76803733726356
1861,Negele,Knight,Negele Knight,0,1967-03-03,USA,1.85,79.38
77288,Ron,Knight,Ron Knight,0,,Other,1.9825521472392638,95.76803733726356
77289,Toby,Knight,Toby Knight,0,1955-05-03,USA,2.06,95.25
969,Travis,Knight,Travis Knight,0,1974-09-13,USA,2.13,106.59
77291,Lee,Knorek,Lee Knorek,0,1921-07-15,USA,2.01,97.52
77292,Dick,Knostman,Dick Knostman,0,1931-08-09,USA,1.98,97.52
77293,Rod,Knowles,Rod Knowles,0,1946-02-27,USA,2.06,97.52
1628995,Kevin,Knox II,Kevin Knox II,1,1999-08-11,USA,2.01,97.52
77294,Bart,Kofoed,Bart Kofoed,0,1964-03-24,USA,1.93,95.25
77295,Don,Kojis,Don Kojis,0,1939-07-15,USA,1.9,91.63
1631132,Christian,Koloko,Christian Koloko,1,2000-06-20,Cameroon,2.13,104.33
77296,Milo,Komenich,Milo Komenich,0,1920-06-22,USA,2.01,96.16
77297,Howard,Komives,Howard Komives,0,,Other,1.9825521472392638,95.76803733726356
402,Jon,Koncak,Jon Koncak,0,1963-05-17,USA,2.13,113.4
1629723,John,Konchar,John Konchar,1,1996-03-22,USA,1.96,95.25
77299,Bud,Koper,Bud Koper,0,1942-08-09,USA,1.98,95.25
77300,Joe,Kopicki,Joe Kopicki,0,1960-06-12,USA,2.06,108.86
1627788,Furkan,Korkmaz,Furkan Korkmaz,1,1997-07-24,Turkey,2.01,91.63
77301,Frank,Kornet,Frank Kornet,0,1967-01-27,USA,2.06,102.06
1628436,Luke,Kornet,Luke Kornet,1,,Other,1.9825521472392638,95.76803733726356
101117,Yaroslav,Korolev,Yaroslav Korolev,0,1987-05-07,Russia,2.06,92.08
2594,Kyle,Korver,Kyle Korver,0,,Other,1.9825521472392638,95.76803733726356
77302,Len,Kosmalski,Len Kosmalski,0,1951-11-29,USA,2.11,111.13
77303,Andy,Kostecka,Andy Kostecka,0,,Other,1.9825521472392638,95.76803733726356
77304,Harold,Kottman,Harold Kottman,0,,Other,1.9825521472392638,95.76803733726356
201585,Kosta,Koufos,Kosta Koufos,0,,Other,1.9825521472392638,95.76803733726356
77305,Tom,Kozelko,Tom Kozelko,0,1951-07-01,USA,2.03,99.79
77306,Arvid,Kramer,Arvid Kramer,0,1956-10-02,USA,2.06,99.79
77307,Barry,Kramer,Barry Kramer,0,1942-11-10,USA,1.93,90.72
77308,Joel,Kramer,Joel Kramer,0,1955-11-30,USA,2.01,92.08
77309,Dan,Kraus,Dan Kraus,0,1923-02-13,USA,1.83,88.45
77310,Herb,Krautblatt,Herb Krautblatt,0,1926-11-19,USA,1.85,86.18
203139,Viacheslav,Kravtsov,Viacheslav Kravtsov,0,1987-08-25,Ukraine,2.11,115.21
77311,Jim,Krebs,Jim Krebs,0,1935-09-08,USA,2.03,104.33
1630249,Vit,Krejci,Vit Krejci,1,2000-06-19,Czech Republic,2.03,88.45
77312,Wayne,Kreklow,Wayne Kreklow,0,1957-01-04,USA,1.93,79.38
77313,Tom,Kron,Tom Kron,0,1943-02-28,USA,1.96,90.72
77314,Tom,Kropp,Tom Kropp,0,,Other,1.9825521472392638,95.76803733726356
2420,Nenad,Krstic,Nenad Krstic,0,1983-07-25,Serbia,2.13,108.86
1474,Larry,Krystkowiak,Larry Krystkowiak,0,1964-09-23,USA,2.06,99.79
77316,Steve,Kuberski,Steve Kuberski,0,1947-11-06,USA,2.03,97.52
77317,Leo,Kubiak,Leo Kubiak,0,1926-12-25,USA,1.8,72.57
77318,Bruce,Kuczenski,Bruce Kuczenski,0,,Other,1.9825521472392638,95.76803733726356
77319,Frank,Kudelka,Frank Kudelka,0,1925-06-25,USA,1.88,87.54
77320,John,Kuester,John Kuester,0,1955-02-06,USA,1.88,81.65
77322,Ray,Kuka,Ray Kuka,0,1922-02-17,USA,1.9,90.72
389,Toni,Kukoc,Toni Kukoc,0,1968-09-18,Croatia,2.11,106.59
1629083,Arnoldas,Kulboka,Arnoldas Kulboka,0,1998-01-04,Lithuania,2.08,94.8
1630228,Jonathan,Kuminga,Jonathan Kuminga,1,,Other,1.9825521472392638,95.76803733726356
77323,Kevin,Kunnert,Kevin Kunnert,0,1951-11-11,USA,2.13,104.33
77324,Mitch,Kupchak,Mitch Kupchak,0,1954-05-24,USA,2.06,104.33
77325,Charles,Kupec,Charles Kupec,0,1953-01-16,USA,1.98,99.79
1629066,Rodions,Kurucs,Rodions Kurucs,0,1998-02-05,Latvia,2.06,103.42
201633,Rob,Kurz,Rob Kurz,0,1985-03-05,USA,2.06,105.23
2825,Ibrahim,Kutluay,Ibrahim Kutluay,0,1974-01-07,Turkey,1.98,90.72
1628398,Kyle,Kuzma,Kyle Kuzma,1,1995-07-24,USA,2.06,100.24
203136,Ognjen,Kuzmic,Ognjen Kuzmic,0,1990-05-16,Serbia,2.13,117.93
1627851,Mindaugas,Kuzminskas,Mindaugas Kuzminskas,0,1989-10-19,Lithuania,2.06,97.52
77327,Fred,LaCour,Fred LaCour,0,,Other,1.9825521472392638,95.76803733726356
1711,Raef,LaFrentz,Raef LaFrentz,0,1976-05-29,USA,2.11,108.86
77328,Tom,LaGarde,Tom LaGarde,0,1955-02-10,USA,2.08,99.79
1631222,Jake,LaRavia,Jake LaRavia,1,2001-11-03,USA,2.01,106.59
1601,Rusty,LaRue,Rusty LaRue,0,,Other,1.9825521472392638,95.76803733726356
77340,Rudy,LaRusso,Rudy LaRusso,0,1937-11-11,USA,2.03,99.79
203897,Zach,LaVine,Zach LaVine,1,1995-03-10,USA,1.96,90.72
1627746,Skal,Labissiere,Skal Labissiere,0,1996-03-18,Haiti,2.08,106.59
77326,Sam,Lacey,Sam Lacey,0,,Other,1.9825521472392638,95.76803733726356
363,Christian,Laettner,Christian Laettner,0,1969-08-17,USA,2.11,111.13
201802,Oliver,Lafayette,Oliver Lafayette,0,1984-05-06,USA,1.88,86.18
100263,Bill,Laimbeer,Bill Laimbeer,0,1900-01-01,USA,2.11,111.13
77329,Pete,Lalich,Pete Lalich,0,1920-06-23,USA,1.88,86.18
77330,Bo,Lamar,Bo Lamar,0,,Other,1.9825521472392638,95.76803733726356
1630237,Anthony,Lamb,Anthony Lamb,1,1998-01-20,USA,1.98,102.97
203117,Doron,Lamb,Doron Lamb,0,1991-11-06,USA,1.93,90.72
203087,Jeremy,Lamb,Jeremy Lamb,0,1992-05-30,USA,1.96,81.65
77331,John,Lambert,John Lambert,0,1953-01-14,USA,2.08,102.06
77332,Jeff,Lamp,Jeff Lamp,0,1959-03-09,USA,1.98,88.45
2573,Maciej,Lampe,Maciej Lampe,0,1985-02-05,Poland,2.11,124.74
77333,Jim,Lampley,Jim Lampley,0,1960-07-02,USA,2.08,104.33
2253,Sean,Lampley,Sean Lampley,0,1979-09-03,USA,1.98,96.62
1629111,Jock,Landale,Jock Landale,1,1995-10-25,Australia,2.11,115.67
201171,Carl,Landry,Carl Landry,0,1983-09-19,USA,2.06,112.49
202068,Marcus,Landry,Marcus Landry,0,1985-11-01,USA,2.01,104.33
77334,Mark,Landsberger,Mark Landsberger,0,1955-05-21,USA,2.03,97.52
77335,Jerome,Lane,Jerome Lane,0,,Other,1.9825521472392638,95.76803733726356
457,Andrew,Lang,Andrew Lang,0,1966-06-28,USA,2.11,124.74
226,Antonio,Lang,Antonio Lang,0,1972-05-15,USA,2.03,92.99
2591,James,Lang,James Lang,0,1983-10-17,USA,2.08,138.35
1892,Trajan,Langdon,Trajan Langdon,0,1976-05-13,USA,1.9825521472392638,95.76803733726356
101247,Keith,Langford,Keith Langford,0,1983-09-15,USA,1.93,97.52
1629641,Romeo,Langford,Romeo Langford,1,1999-10-25,USA,1.96,97.98
2061,Dan,Langhi,Dan Langhi,0,1977-11-28,USA,2.11,99.79
600005,Bob,Lanier,Bob Lanier,0,,Other,1.9825521472392638,95.76803733726356
77338,Stu,Lantz,Stu Lantz,0,1946-07-13,USA,1.9,79.38
1627879,Nicolas,Laprovittola,Nicolas Laprovittola,0,1990-01-31,Argentina,1.93,81.65
77339,York,Larese,York Larese,0,1938-07-18,USA,1.93,83.01
203499,Shane,Larkin,Shane Larkin,0,1992-10-02,USA,1.8,79.38
77341,John,Laskowski,John Laskowski,0,1953-06-07,USA,1.98,83.91
201186,Stephane,Lasme,Stephane Lasme,0,1982-12-17,Gabon,2.03,97.52
77342,Dave,Lattin,Dave Lattin,0,,Other,1.9825521472392638,95.76803733726356
968,Priest,Lauderdale,Priest Lauderdale,0,1973-08-31,USA,2.24,147.42
77344,Rich,Laurel,Rich Laurel,0,1954-07-11,USA,1.98,86.18
77345,Walt,Lautenbach,Walt Lautenbach,0,1922-11-17,USA,1.88,83.91
203530,Joffrey,Lauvergne,Joffrey Lauvergne,0,1991-09-30,France,2.11,117.93
77346,Tony,Lavelli,Tony Lavelli,0,1926-07-11,USA,1.9,83.91
77347,Bob,Lavoy,Bob Lavoy,0,1926-06-29,USA,2.01,83.91
201151,Acie,Law,Acie Law,0,1985-01-25,USA,1.9,91.63
1629724,Vic,Law,Vic Law,0,1995-12-19,USA,2.01,91.17
202371,Gani,Lawal,Gani Lawal,0,1988-11-07,USA,2.06,106.14
77348,Ed,Lawrence,Ed Lawrence,0,1952-12-08,USA,2.11,103.42
1630639,A.J.,Lawson,A.J. Lawson,1,2000-07-15,Canada,1.98,81.19
1535,Jason,Lawson,Jason Lawson,0,1974-09-02,USA,2.11,108.86
201951,Ty,Lawson,Ty Lawson,0,1987-11-03,USA,1.8,88.45
1627774,Jake,Layman,Jake Layman,1,1994-03-07,USA,2.03,94.8
77350,Dennis,Layton,Dennis Layton,0,1948-12-24,USA,1.85,81.65
1627747,Caris,LeVert,Caris LeVert,1,1994-08-25,USA,1.98,92.99
1628388,T.J.,Leaf,T.J. Leaf,0,1997-04-30,USA,2.08,100.7
77351,Emanuel,Leaks,Emanuel Leaks,0,1945-11-27,USA,2.03,102.06
77352,Hal,Lear,Hal Lear,0,1935-01-31,USA,1.8,73.94
77353,Allen,Leavell,Allen Leavell,0,1957-05-27,USA,1.85,77.11
77354,Jeff,Lebo,Jeff Lebo,0,,Other,1.9825521472392638,95.76803733726356
287,Eric,Leckner,Eric Leckner,0,1966-05-27,USA,2.11,120.2
1629665,Jalen,Lecque,Jalen Lecque,0,2000-06-13,USA,1.93,83.91
203495,Ricky,Ledo,Ricky Ledo,0,1992-09-10,USA,2.01,88.45
77356,Butch,Lee,Butch Lee,0,1956-12-05,USA,1.83,83.91
77357,Clyde,Lee,Clyde Lee,0,1944-03-14,USA,2.08,92.99
201584,Courtney,Lee,Courtney Lee,0,1985-10-03,USA,1.96,97.52
1627814,Damion,Lee,Damion Lee,1,1992-10-21,USA,1.96,95.25
101135,David,Lee,David Lee,0,1983-04-29,USA,2.06,111.13
77358,Doug,Lee,Doug Lee,0,1964-10-24,USA,1.96,90.72
77359,George,Lee,George Lee,0,1936-11-23,USA,1.93,90.72
77360,Greg,Lee,Greg Lee,0,1951-12-12,USA,1.9,86.18
77361,Keith,Lee,Keith Lee,0,,Other,1.9825521472392638,95.76803733726356
77362,Kurk,Lee,Kurk Lee,0,1967-06-03,USA,1.9,86.18
202723,Malcolm,Lee,Malcolm Lee,0,,Other,1.9825521472392638,95.76803733726356
77363,Rock,Lee,Rock Lee,0,1955-05-01,USA,2.08,99.79
77364,Ron,Lee,Ron Lee,0,1952-11-02,USA,1.9,87.54
77365,Russell,Lee,Russell Lee,0,1950-01-27,USA,1.96,83.91
1630240,Saben,Lee,Saben Lee,0,1999-06-23,USA,1.88,83.01
77366,Ed,Leede,Ed Leede,0,,Other,1.9825521472392638,95.76803733726356
77367,Hank,Lefkowitz,Hank Lefkowitz,0,1923-08-31,USA,1.88,86.18
100,Tim,Legler,Tim Legler,0,1966-12-26,USA,1.93,90.72
77369,George,Lehmann,George Lehmann,0,1942-05-01,USA,1.83,81.65
1627215,Walt,Lemon Jr.,Walt Lemon Jr.,0,1992-07-26,USA,1.9,81.65
203458,Alex,Len,Alex Len,1,1993-06-16,Ukraine,2.18,113.4
702,Voshon,Lenard,Voshon Lenard,0,,Other,1.9825521472392638,95.76803733726356
77371,Bob,Leonard,Bob Leonard,0,1932-07-17,USA,1.9,83.91
77370,Gary,Leonard,Gary Leonard,0,1967-02-16,USA,2.16,113.4
202695,Kawhi,Leonard,Kawhi Leonard,1,1991-06-29,USA,2.01,102.06
203086,Meyers,Leonard,Meyers Leonard,0,1992-02-27,USA,2.13,117.93
77372,Jim,Les,Jim Les,0,1963-08-18,USA,1.8,74.84
202727,Travis,Leslie,Travis Leslie,0,1990-03-29,USA,1.9825521472392638,95.76803733726356
77373,Ronnie,Lester,Ronnie Lester,0,1959-01-01,USA,1.88,79.38
77374,Clifford,Lett,Clifford Lett,0,1965-12-23,USA,1.9,77.11
202720,Jon,Leuer,Jon Leuer,0,1989-05-14,USA,2.08,103.42
77375,Andrew,Levane,Andrew Levane,0,1920-04-11,USA,1.88,86.18
77376,Lafayette,Lever,Lafayette Lever,0,1960-08-18,USA,1.9,77.11
77377,Cliff,Levingston,Cliff Levingston,0,1961-01-04,USA,2.03,95.25
77385,Bobby,Lewis,Bobby Lewis,0,1945-03-20,USA,1.9,79.38
736,Cedric,Lewis,Cedric Lewis,0,1969-09-24,USA,2.08,106.59
77379,Fred,Lewis,Fred Lewis,0,1921-01-06,USA,1.88,88.45
77380,Freddie,Lewis,Freddie Lewis,0,1943-07-01,USA,1.83,79.38
77381,Grady,Lewis,Grady Lewis,0,1917-03-25,USA,2.01,97.52
1631171,Justin,Lewis,Justin Lewis,1,2002-04-12,USA,2.01,111.13
729,Martin,Lewis,Martin Lewis,0,1975-04-28,USA,1.98,102.06
1900,Quincy,Lewis,Quincy Lewis,0,1977-06-26,USA,2.01,97.52
77383,Ralph,Lewis,Ralph Lewis,0,1963-03-28,USA,1.98,90.72
1740,Rashard,Lewis,Rashard Lewis,0,1979-08-08,USA,2.08,106.59
77384,Reggie,Lewis,Reggie Lewis,0,1965-11-21,USA,2.01,88.45
1630575,Scottie,Lewis,Scottie Lewis,0,2000-03-12,USA,1.96,83.91
1630184,Kira,Lewis Jr.,Kira Lewis Jr.,1,,Other,1.9825521472392638,95.76803733726356
77386,Marcus,Liberty,Marcus Liberty,0,1968-10-27,USA,2.03,92.99
77387,Todd,Lichti,Todd Lichti,0,1967-01-08,USA,1.93,92.99
202732,DeAndre,Liggins,DeAndre Liggins,0,1988-03-31,USA,1.98,94.8
77388,Bill,Ligon,Bill Ligon,0,1952-05-19,USA,1.93,81.65
203081,Damian,Lillard,Damian Lillard,1,1990-07-15,USA,1.88,88.45
202391,Jeremy,Lin,Jeremy Lin,0,1988-08-23,USA,1.9,90.72
77389,Steve,Lingenfelter,Steve Lingenfelter,0,1958-06-10,USA,2.06,102.06
175,Alton,Lister,Alton Lister,0,1958-10-01,USA,2.13,111.13
1629642,Nassir,Little,Nassir Little,1,2000-02-11,USA,1.96,99.79
1630587,Isaiah,Livers,Isaiah Livers,1,1998-07-28,USA,1.98,105.23
988,Randy,Livingston,Randy Livingston,0,1975-04-02,USA,1.93,94.8
2733,Shaun,Livingston,Shaun Livingston,0,1985-09-11,USA,2.01,87.09
77392,Ron,Livingstone,Ron Livingstone,0,1925-10-09,USA,2.08,99.79
1024,Horacio,Llamas,Horacio Llamas,0,1973-07-17,USA,2.11,129.27
77394,Earl,Lloyd,Earl Lloyd,0,1928-04-03,USA,1.98,90.72
77395,Lewis,Lloyd,Lewis Lloyd,0,1959-02-22,USA,1.98,92.99
77396,Scott,Lloyd,Scott Lloyd,0,1952-12-19,USA,2.08,104.33
77397,Bob,Lochmueller,Bob Lochmueller,0,1927-06-05,USA,1.96,83.91
77398,Robert,Lock,Robert Lock,0,1966-05-22,USA,2.06,102.06
77399,Darrell,Lockhart,Darrell Lockhart,0,1960-09-14,USA,2.06,111.13
1100,Ian,Lockhart,Ian Lockhart,0,1967-06-25,USA,2.03,108.86
77401,Kevin,Loder,Kevin Loder,0,1959-03-15,USA,1.98,92.99
77402,Don,Lofgran,Don Lofgran,0,1928-11-18,USA,1.96,90.72
1629155,Zach,Lofton,Zach Lofton,0,1992-11-18,USA,1.93,81.65
1631254,Kenneth,Lofton Jr.,Kenneth Lofton Jr.,1,2002-08-14,USA,1.98,124.74
77403,Johnny,Logan,Johnny Logan,0,1921-01-01,USA,1.88,79.38
38,Brad,Lohaus,Brad Lohaus,0,1964-09-29,USA,2.11,104.33
1609,Art,Long,Art Long,0,,Other,1.9825521472392638,95.76803733726356
3,Grant,Long,Grant Long,0,,Other,1.9825521472392638,95.76803733726356
